"Prov","cn","Aou","BCR","n.routes","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
2,"American Redstart",6870,27,57,54819.19,53156,0.265069616259118,37444.6,75885.4,31683.95,84587.4,54800,53200,37400,75900,31700,84600,"AL"
2,"Blue Grosbeak",5970,28,21,268988.22,263392.5,0.256759724048599,184770.3,356306.3,164329.3,438453.85,269000,263000,185000,356000,164000,438000,"AL"
2,"Worm-eating Warbler",6390,27,57,19385.31,18778,0.345506026833845,10549.9,28265.9,8902.425,34740.175,19400,18800,10500,28300,8900,34700,"AL"
2,"Belted Kingfisher",3900,28,21,4374.89,4126.5,0.408153587591733,2595.2,6624.3,1716.4,8826,4370,4130,2600,6620,1720,8830,"AL"
2,"American Crow",4880,24,6,41810.54,39967,0.269444111331804,29033.1,54351.1,24269.525,65979.5,41800,40000,29000,54400,24300,66000,"AL"
2,"Pine Warbler",6710,27,57,921820.94,881722.5,0.196116646985425,729782.1,1172615.8,667808.325,1331090.325,922000,882000,730000,1170000,668000,1330000,"AL"
2,"Ovenbird",6740,28,21,8787.64,7724.5,0.490816963054125,4622.5,15136.7,2763.2,17524.725,8790,7720,4620,15100,2760,17500,"AL"
2,"Tree Swallow",6140,27,57,573.19,498,0.681502706813343,145.5,1055.7,20.9,1618.3,573,498,146,1060,20.9,1620,"AL"
2,"Mississippi Kite",3290,27,57,17242.35,16352.5,0.304577074857932,11689.5,23680.1,9994.8,29300.925,17200,16400,11700,23700,9990,29300,"AL"
2,"Hairy Woodpecker",3930,29,5,2388.67,2381,0.309399389368474,1521.1,3496.3,1288.675,3751.725,2390,2380,1520,3500,1290,3750,"AL"
2,"Ovenbird",6740,29,5,817.09,756.5,0.673767371450643,157.7,1539.1,72.175,2126.925,817,756,158,1540,72.2,2130,"AL"
2,"Tufted Titmouse",7310,28,21,272532.56,271424.5,0.279047535980704,180522.2,371033.2,165172.3,428189.05,273000,271000,181000,371000,165000,428000,"AL"
2,"Brown Thrasher",7050,29,5,11120.43,10086.5,0.366404779294106,7151.5,17383.5,5883.9,20258.475,11100,10100,7150,17400,5880,20300,"AL"
2,"Eurasian Collared-Dove",22860,29,5,2505.29,2237,0.581606301361838,938.8,4212.1,712.475,5763.75,2510,2240,939,4210,712,5760,"AL"
2,"Blue Jay",4770,27,57,622822.21,564142,0.293536296824061,423000.8,911021.8,376748.725,1004453.9,623000,564000,423000,911000,377000,1e+06,"AL"
2,"Black Vulture",3260,24,6,12103.04,11094.5,0.503976377878336,4877.7,19758.7,2588.825,26555.525,12100,11100,4880,19800,2590,26600,"AL"
2,"Eastern Kingbird",4440,29,5,14554.02,13834,0.245190078522682,10868.9,19779.9,9311.375,22230.65,14600,13800,10900,19800,9310,22200,"AL"
2,"Osprey",3640,27,57,5517.96,4559.5,0.770735232441385,1276,12100.1,680.7,16126.575,5520,4560,1280,12100,681,16100,"AL"
2,"Ruby-throated Hummingbird",4280,24,6,78897.3,71569,0.440032496440399,39992.3,133676.2,34849.55,147837.675,78900,71600,40000,134000,34800,148000,"AL"
2,"Yellow-breasted Chat",6830,29,5,72819.12,67395.5,0.265462716954126,53268.1,99729.6,45330.175,117008.725,72800,67400,53300,99700,45300,117000,"AL"
2,"Cliff Swallow",6120,24,6,139465.83,134696,0.46169870239822,63785.3,221587.5,41605.425,253721.95,139000,135000,63800,222000,41600,254000,"AL"
2,"Indigo Bunting",5980,29,5,176575.28,168144,0.227868861663453,128874.2,228850.8,114274.175,259615.7,177000,168000,129000,229000,114000,260000,"AL"
2,"Hooded Warbler",6840,29,5,66453.22,62492,0.334801144212621,42066.3,97771.2,27846.7,106302.5,66500,62500,42100,97800,27800,106000,"AL"
2,"Rock Pigeon",3131,28,21,9092.48,8589.5,0.517592447336861,3124.4,15570.7,1952.3,19602.275,9090,8590,3120,15600,1950,19600,"AL"
2,"Red-cockaded Woodpecker",3950,28,21,1962.69,1882,0.97073669173096,0,4488.5,0,5797.325,1960,1880,0,4490,0,5800,"AL"
