"Prov","cn","Aou","BCR","n.routes","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
2,"Cliff Swallow",6120,27,52,940523.28,870322,0.444094310264361,433668.4,1452130.8,299216.25,1836193.025,941000,870000,434000,1450000,299000,1840000,"AL"
2,"Summer Tanager",6100,28,20,862249.46,852889,0.110011539891438,750238.9,980570.8,712174.275,1055069.9,862000,853000,750000,981000,712000,1060000,"AL"
2,"Hairy Woodpecker",3930,27,52,50641.19,49917.5,0.227524534927057,37783,66406.5,31708.775,75901.45,50600,49900,37800,66400,31700,75900,"AL"
2,"Yellow-breasted Chat",6830,24,5,311534.84,308019.5,0.246219351310686,226383.8,405267.3,155074.675,458486.075,312000,308000,226000,405000,155000,458000,"AL"
2,"Prothonotary Warbler",6370,24,5,21644.05,20402,0.532964750587226,8746.3,35498,4567.9,45985.35,21600,20400,8750,35500,4570,46000,"AL"
2,"American Kestrel",3600,27,52,646.16,518.5,0.824441882947796,0,1475.4,0,1793,646,518,0,1480,0,1790,"AL"
2,"Worm-eating Warbler",6390,27,52,161618.02,159572,0.261761861743438,112683.1,209080.8,93740.3,256487.475,162000,160000,113000,209000,93700,256000,"AL"
2,"Red-bellied Woodpecker",4090,29,4,117889.52,116963.5,0.193670366600252,92322.9,143269.2,82435.625,168687.325,118000,117000,92300,143000,82400,169000,"AL"
2,"Northern Bobwhite",2890,28,20,49099.99,46116,0.26611420170965,34904.3,66037.7,30199.1,82632.6749999999,49100,46100,34900,66000,30200,82600,"AL"
2,"Boat-tailed Grackle",5130,27,52,38076.96,35504,0.846407172183988,1966.4,78328.5,0,118707.2,38100,35500,1970,78300,0,119000,"AL"
2,"Barred Owl",3680,29,4,4831.54,4370,0.996529737336422,0,10930.5,0,15594.025,4830,4370,0,10900,0,15600,"AL"
2,"Blue Grosbeak",5970,29,4,145228.32,141985.5,0.193845879168458,111919.1,186020.1,96794.525,201533.85,145000,142000,112000,186000,96800,202000,"AL"
2,"Cliff Swallow",6120,29,4,21659.3,16542,0.823991322016972,4005,48533,2223.55,65927.45,21700,16500,4010,48500,2220,65900,"AL"
2,"Downy Woodpecker",3940,24,5,63662.88,61193.5,0.324827145187575,39814.7,95986.3,27134.9,99271.85,63700,61200,39800,96000,27100,99300,"AL"
2,"Osprey",3640,28,20,17675.14,18003,0.527656239059337,4912.3,28203.3,2312.925,37900.85,17700,18000,4910,28200,2310,37900,"AL"
2,"Eastern Towhee",5870,27,52,4880304.82,4969590,0.0996968855951124,4171508.1,5412829,3880086.525,5736050.3,4880000,4970000,4170000,5410000,3880000,5740000,"AL"
2,"Prairie Warbler",6730,28,20,666554.66,653545,0.171946845647032,534301.7,823145.2,473285.3,915548.825,667000,654000,534000,823000,473000,916000,"AL"
